,date_hour,client,device_type,time_zone,os_name,browser_name,ad_unit,size,bidder,bid_range,media_type,request_count,response_count,prebid_win_count,win_count,sum_bid,sum_time_to_respond,median,min_bid,max_bid,avg_bid,sum_2nd_highest_bid,sum_prebid_winning_bid,sum_winning_bid,sum_nobid,sum_timeout
3792,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-BF,728x90,rhythmone,0.3-0.4,display,6,6,1,,2.205867,7928,,0.330336,0.392274,0.3676445,,0.378138,,,
3793,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-BF,728x90,sharethrough,3.2-3.3,display,1,1,,1,3.23759231,1113,3.23759231,3.23759231,3.23759231,3.23759231,,,3.23759231,,
3794,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,468x60,triplelift,0.2-0.3,display,1,1,,,0.26136,451,0.26136,0.26136,0.26136,0.26136,,,,,
3795,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,728x90,33across,1.9-2,display,1,1,,,1.9982,442,1.9982,1.9982,1.9982,1.9982,,,,,
3796,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,728x90,criteo,0.6-0.7,display,2,2,1,,1.24929658,763,,0.62464829,0.62464829,0.62464829,,0.62464829,,,
3797,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,728x90,onemobile,0.1-0.2,display,95,95,22,,13.70946619,71797,,0.10868,0.19228,0.14431017,0.19228,3.09011098,,,
3798,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,728x90,rhythmone,0.9-1,display,2,2,,,1.881948,2615,0.940974,0.940974,0.940974,0.940974,0.940974,,,,
3799,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,33across,0.4-0.5,display,4,4,1,,1.7169,2060,,0.4171,0.4559,0.429225,,0.4171,,,
3800,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,criteo,0.1-0.2,display,97,97,14,,14.00917803,58413,,0.10095261,0.19863819,0.14442452,,2.33564236,,,
3801,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,ix,0.2-0.3,display,16,16,6,,3.7905,8915,,0.209,0.2755,0.23690625,,1.444,,,
3802,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,ix,0.4-0.5,display,6,6,1,,2.6695,3987,,0.4085,0.456,0.44491667,,0.456,,,
3803,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,medianet,0.2-0.3,display,41,41,8,,9.65568,42299,0.23782,0.20116,0.2961,0.23550439,,1.92418,,,
3804,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,medianet,2-2.1,display,1,1,,1,2.09996,849,2.09996,2.09996,2.09996,2.09996,,,2.09996,,
3805,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,openx,1.3-1.4,display,1,1,,,1.37511,775,,1.37511,1.37511,1.37511,,,,,
3806,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,pulsepoint,4.9-5,display,2,2,2,,9.8,875,4.9,4.9,4.9,4.9,4.9,9.8,,,
3807,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,pulsepoint,6.5-6.6,display,1,1,1,,6.566,462,6.566,6.566,6.566,6.566,6.566,6.566,,,
3808,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,rhythmone,0.2-0.3,display,2,2,2,,0.558,1298,,0.279,0.279,0.279,,0.558,,,
3809,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,rubicon,1.9-2,display,1,1,1,,1.97722899,347,1.97722899,1.97722899,1.97722899,1.97722899,,1.97722899,,,
3810,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,triplelift,1.6-1.7,display,3,3,2,,4.9896,2682,,1.6632,1.6632,1.6632,,3.3264,,,
3811,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,triplelift,1.8-1.9,display,1,1,1,,1.80378,378,1.80378,1.80378,1.80378,1.80378,,1.80378,,,
3812,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,33across,0.8-0.9,display,1,1,,,0.8924,466,,0.8924,0.8924,0.8924,,,,,
3813,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,emx_digital,0.2-0.3,display,2,2,,,0.52223248,844,,0.24940834,0.27282414,0.26111624,,,,,
3814,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,emx_digital,0.6-0.7,display,1,1,,,0.63770904,368,,0.63770904,0.63770904,0.63770904,,,,,
3815,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,ix,0.1-0.2,display,74,74,2,,10.8395,55152,0.1425,0.1045,0.1995,0.14647973,,0.247,,,
3816,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,ix,4.8-4.9,display,1,1,,1,4.883,445,4.883,4.883,4.883,4.883,,,4.883,,
3817,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,medianet,0.2-0.3,display,2,2,,,0.5311,633,,0.25944,0.27166,0.26555,0.27166,,,,
3818,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,onemobile,0.1-0.2,display,3,3,1,,0.43379371,3050,,0.11718881,0.18812926,0.1445979,,0.12847564,,,
3819,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,onemobile,0.4-0.5,display,1,1,,,0.44908499,878,0.44908499,0.44908499,0.44908499,0.44908499,,,,,
3820,2021-04-11T01:00:00,asc126828,Desktop,America/Chicago,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,rubicon,3.6-3.7,display,1,1,,,3.63564432,378,3.63564432,3.63564432,3.63564432,3.63564432,,,,,
3821,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,728x90,openx,0.1-0.2,display,3,3,1,,0.38907,1925,,0.10692,0.17523,0.12969,,0.17523,,,
3822,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-T,728x90,rhythmone,0.3-0.4,display,5,5,1,,1.640055,3440,0.359259,0.302622,0.359259,0.328011,,0.316293,,,
3823,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,onemobile,0.7-0.8,display,3,3,2,,2.2354732,2966,0.75266668,0.73844632,0.75266668,0.74515773,,1.49111301,,,
3824,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-1,300x250,rubicon,0.4-0.5,display,5,5,,,2.17113633,962,0.43126776,0.43073811,0.4455,0.43422727,,,,,
3825,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,33across,5.4-5.5,display,1,1,,,5.4514,751,5.4514,5.4514,5.4514,5.4514,,,,,
3826,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,appnexus,1.6-1.7,display,1,1,1,,1.65190905,798,,1.65190905,1.65190905,1.65190905,,1.65190905,,,
3827,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,ix,0.4-0.5,display,1,1,,,0.4845,351,,0.4845,0.4845,0.4845,,,,,
3828,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,triplelift,0.2-0.3,display,16,16,,,3.97287,14938,,0.22176,0.27918,0.24830438,,,,,
3829,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,300x250, , ,display,7512,0,,,,,,,,,,,,,
3830,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,300x250,medianet,0.2-0.3,display,5,5,,,1.22388,5206,,0.20116,0.28952,0.244776,,,,,
3831,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,300x250,onemobile,0.2-0.3,display,49,49,5,,11.96240676,52063,0.2508,0.209,0.2926,0.24413075,0.2926,1.29438549,,,
3832,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,300x250,rhythmone,3.4-3.5,display,1,1,,,3.434118,844,3.434118,3.434118,3.434118,3.434118,3.434118,,,,
3833,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Sidebar-B,300x250, , ,display,4726,0,,,,,,,,,,,,,
3834,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Sidebar-B,300x250,medianet,0.6-0.7,display,3,3,,,1.93452,2876,0.6392,0.63168,0.66364,0.64484,,,,,
3835,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Sidebar-B,300x250,onemobile,1.6-1.7,display,1,1,1,,1.64692,1207,1.64692,1.64692,1.64692,1.64692,,1.64692,,,
3836,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Sidebar-B,300x250,rhythmone,0.6-0.7,display,1,1,,,0.640677,270,,0.640677,0.640677,0.640677,,,,,
3837,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-D-Sidebar-B,300x250,sharethrough,0.8-0.9,display,2,2,2,,1.722825,1226,0.8614125,0.843975,0.87885,0.8614125,0.843975,1.722825,,,
3838,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-T-Sidebar-B,300x250,pubmatic,0-0.1,display,2,2,2,,0.0376,882,0.0188,0.0188,0.0188,0.0188,0.0188,0.0376,,,
3839,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.04389114,div-gpt-ad-BT-T-UnderImage-1,728x90,ix,0-0.1,display,1,1,,,0.0285,718,0.0285,0.0285,0.0285,0.0285,,,,,
3840,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Chrome-89.0438972,div-gpt-ad-BT-D-SideBar-T,300x250, , ,display,18,0,,,,,,,,,,,,,
3841,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Firefox-87,div-gpt-ad-BT-D-InPost-3_1_3,728x90, , ,display,17,0,,,,,,,,,,,,,
3842,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Firefox-87,div-gpt-ad-BT-D-InPost-4_1_6,728x90, , ,display,18,0,,,,,,,,,,,,,
3843,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Firefox-87,div-gpt-ad-BT-D-InPost-8_1_101,310x260, , ,display,20,0,,,,,,,,,,,,,
3844,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Firefox-87,div-gpt-ad-BT-D-InPost-8_1_71,300x250,ix,0-0.1,display,1,1,,,0.0095,971,0.0095,0.0095,0.0095,0.0095,,,,,
3845,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Firefox-87,div-gpt-ad-BT-D-InPost-8_1_92,728x90,openx,0-0.1,display,1,1,1,,0.08316,703,0.08316,0.08316,0.08316,0.08316,,0.08316,,,
3846,2021-04-11T01:00:00,asc126828,Desktop,America/Los_Angeles,Windows,Firefox-87,div-gpt-ad-BT-D-Responsive-AF_1_0,728x90, , ,display,17,0,,,,,,,,,,,,,
3847,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-84.04147127,div-gpt-ad-BT-D-Footers,970x90,rubicon,0.3-0.4,display,2,2,1,,0.69369003,3086,,0.30095307,0.39273696,0.34684502,0.39273696,0.39273696,,,
3848,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-84.04147127,div-gpt-ad-BT-D-InLine-1,300x250,criteo,0.5-0.6,display,1,1,1,,0.55245096,2681,,0.55245096,0.55245096,0.55245096,,0.55245096,,,
3849,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-84.04147127,div-gpt-ad-BT-D-O-300x250-3,300x250,medianet,0.1-0.2,display,2,2,,,0.24722,1993,,0.11844,0.12878,0.12361,,,,,
3850,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-84.04147127,div-gpt-ad-BT-D-Responsive-T,728x90,openx,0.1-0.2,display,2,2,,,0.32769,1520,,0.13761,0.19008,0.163845,,,,,
3851,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-84.04147127,div-gpt-ad-BT-D-SideBar-T,160x600,ix,0.4-0.5,display,2,2,2,,0.8835,1491,,0.418,0.4655,0.44175,,0.8835,,,
3852,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-84.04147127,div-gpt-ad-BT-D-SideBar-T,300x250, , ,display,292,0,,,,,,,,,,,,,
3853,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-84.04147127,div-gpt-ad-BT-D-SideBar-T,300x250,onemobile,0.2-0.3,display,1,1,,,0.2926,1084,,0.2926,0.2926,0.2926,,,,,
3854,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-84.04147127,div-gpt-ad-BT-D-Sidebar-B,300x250, , ,display,153,0,,,,,,,,,,,,,
3855,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-84.04147136,div-gpt-ad-BT-D-Footers,728x90,medianet,0.2-0.3,display,6,6,,,1.2408,7458,,0.2068,0.2068,0.2068,,,,,
3856,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-84.04147136,div-gpt-ad-BT-D-SideBar-T,300x250, , ,display,52,0,,,,,,,,,,,,,
3857,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-84.04147136,div-gpt-ad-BT-D-Sidebar-B,300x250, , ,display,37,0,,,,,,,,,,,,,
3858,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-88.04324208,div-gpt-ad-BT-D-O-300x250-1,300x250,onemobile,0.6-0.7,display,2,2,,,1.36932704,2542,,0.67494544,0.6943816,0.68466352,,,,,
3859,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-88.04324208,div-gpt-ad-BT-D-O-300x250-3,300x250,medianet,0.1-0.2,display,1,1,,,0.12408,1785,,0.12408,0.12408,0.12408,,,,,
3860,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-88.04324208,div-gpt-ad-BT-D-O-300x250-3,300x250,medianet,0.9-1,display,1,1,,,0.9353,1516,,0.9353,0.9353,0.9353,,,,,
3861,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-88.04324208,div-gpt-ad-BT-D-Responsive-AF,728x90,rhythmone,1.7-1.8,display,1,1,,,1.714641,1217,1.714641,1.714641,1.714641,1.714641,,,,,
3862,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-88.04324208,div-gpt-ad-BT-D-Responsive-T,728x90,medianet,0.4-0.5,display,2,2,,,0.88642,3169,,0.41642,0.47,0.44321,,,,,
3863,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-88.04324208,div-gpt-ad-BT-D-Responsive-T,728x90,openx,0.1-0.2,display,1,1,,,0.14751,2611,,0.14751,0.14751,0.14751,,,,,
3864,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-88.04324208,div-gpt-ad-BT-D-Responsive-T,728x90,rhythmone,1.7-1.8,display,2,2,2,,3.474666,2218,1.737333,1.711758,1.762908,1.737333,1.711758,3.474666,,,
3865,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-88.04324208,div-gpt-ad-BT-D-SideBar-1,300x250,onemobile,0.7-0.8,display,1,1,,,0.7383552,1528,,0.7383552,0.7383552,0.7383552,,,,,
3866,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-88.04324208,div-gpt-ad-BT-D-SideBar-T,300x250, , ,display,117,0,,,,,,,,,,,,,
3867,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-88.04324208,div-gpt-ad-BT-D-Sidebar-B,300x250, , ,display,57,0,,,,,,,,,,,,,
3868,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-88.04324208,div-gpt-ad-BT-D-Sidebar-B,300x250,medianet,0.6-0.7,display,3,3,,,1.90632,4895,,0.63544,0.63544,0.63544,,,,,
3869,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-89.04389116,div-gpt-ad-BT-D-Footers,728x90,medianet,0.2-0.3,display,1,1,,,0.24628,913,,0.24628,0.24628,0.24628,,,,,
3870,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-89.04389116,div-gpt-ad-BT-D-SideBar-T,160x600,ix,0.4-0.5,display,3,3,,,1.387,2595,,0.418,0.494,0.46233333,0.494,,,,
3871,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-89.04389116,div-gpt-ad-BT-D-SideBar-T,300x250, , ,display,67,0,,,,,,,,,,,,,
3872,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-89.04389116,div-gpt-ad-BT-D-SideBar-T,300x250,medianet,0.2-0.3,display,1,1,,,0.24628,753,,0.24628,0.24628,0.24628,,,,,
3873,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Linux,Chrome-89.04389116,div-gpt-ad-BT-D-Sidebar-B,300x250, , ,display,23,0,,,,,,,,,,,,,
3874,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-49.02623112,div-gpt-ad-BT-D-SideBar-T,300x250, , ,display,19,0,,,,,,,,,,,,,
3875,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-InLine-1,300x250,criteo,0.5-0.6,display,9,9,3,,5.26283506,7951,,0.55188483,0.59766438,0.58475945,0.59766438,1.74577927,,,
3876,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-O-300x250-1,300x250,medianet,0.7-0.8,display,1,1,1,,0.74448,2021,,0.74448,0.74448,0.74448,,0.74448,,,
3877,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-O-300x250-1,300x250,triplelift,0.3-0.4,display,6,6,1,,1.93644,5394,,0.31977,0.32868,0.32274,,0.31977,,,
3878,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-O-300x250-3,300x250,medianet,0.8-0.9,display,1,1,1,,0.8272,1207,,0.8272,0.8272,0.8272,,0.8272,,,
3879,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-Responsive-BF,728x90,onemobile,0.5-0.6,display,1,1,,,0.55176,529,,0.55176,0.55176,0.55176,,,,,
3880,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-Responsive-T,728x90,openx,0.1-0.2,display,2,2,1,,0.38115,3501,0.19008,0.19008,0.19107,0.190575,,0.19107,,,
3881,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-SideBar-T,160x600,ix,0.4-0.5,display,2,2,,,0.8835,3421,,0.4085,0.475,0.44175,,,,,
3882,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-SideBar-T,300x250, , ,display,296,0,,,,,,,,,,,,,
3883,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-88.04324192,div-gpt-ad-BT-D-Sidebar-B,300x250, , ,display,214,0,,,,,,,,,,,,,
3884,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,/21822800883/BT-T-SideBar-1,300x250,33across,0.6-0.7,display,1,1,,,0.6402,364,0.6402,0.6402,0.6402,0.6402,,,,,
3885,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,/21822800883/BT-T-Sidebar-B,300x250,33across,0.1-0.2,display,4,4,,,0.6208,930,0.1552,0.1552,0.1552,0.1552,0.1552,,,,
3886,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,/21822800883/BT-T-Sidebar-B,300x250,33across,1-1.1,display,1,1,1,,1.0088,257,1.0088,1.0088,1.0088,1.0088,,1.0088,,,
3887,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,medianet,0.2-0.3,display,2,2,,,0.57998,802,,0.282,0.29798,0.28999,,,,,
3888,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-Footers,728x90,pulsepoint,0.7-0.8,display,1,1,,,0.7742,429,0.7742,0.7742,0.7742,0.7742,,,,,
3889,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,33across,0.8-0.9,display,1,1,,,0.8245,400,,0.8245,0.8245,0.8245,,,,,
3890,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,criteo,0.5-0.6,display,4,4,,,2.03533,2726,,0.50349207,0.51884336,0.5088325,,,,,
3891,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,emx_digital,1.4-1.5,display,1,1,,,1.4640792,330,,1.4640792,1.4640792,1.4640792,,,,,
3892,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-InLine-1,300x250,onemobile,1-1.1,display,1,1,,,1.07564274,318,,1.07564274,1.07564274,1.07564274,,,,,
3893,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-Responsive-AF_1_0,728x90, , ,display,17,0,,,,,,,,,,,,,
3894,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,160x600,rubicon,1.6-1.7,display,1,1,,,1.60636608,376,1.60636608,1.60636608,1.60636608,1.60636608,,,,,
3895,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-SideBar-T,300x250, , ,display,126,0,,,,,,,,,,,,,
3896,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.04389114,div-gpt-ad-BT-D-Sidebar-B,300x250, , ,display,21,0,,,,,,,,,,,,,
3897,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.043899,div-gpt-ad-BT-D-Footers,728x90,onemobile,0.9-1,display,1,1,1,,0.92796,357,0.92796,0.92796,0.92796,0.92796,0.92796,0.92796,,,
3898,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.043899,div-gpt-ad-BT-D-InPost-3_1_3,728x90, , ,display,19,0,,,,,,,,,,,,,
3899,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.043899,div-gpt-ad-BT-D-InPost-4_1_6,728x90, , ,display,19,0,,,,,,,,,,,,,
3900,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.043899,div-gpt-ad-BT-D-O-300x250-1,300x250,ix,1.9-2,display,1,1,,,1.995,812,1.995,1.995,1.995,1.995,,,,,
3901,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.043899,div-gpt-ad-BT-D-O-300x250-1,300x250,medianet,0.7-0.8,display,1,1,,,0.79994,1168,,0.79994,0.79994,0.79994,,,,,
3902,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.043899,div-gpt-ad-BT-D-O-300x250-3,300x250,medianet,0.9-1,display,1,1,1,,0.98982,520,,0.98982,0.98982,0.98982,,0.98982,,,
3903,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.043899,div-gpt-ad-BT-D-Responsive-T,728x90,medianet,0.4-0.5,display,1,1,,,0.48128,218,,0.48128,0.48128,0.48128,,,,,
3904,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.043899,div-gpt-ad-BT-D-SideBar-1,300x250,onemobile,0.7-0.8,display,2,2,,,1.47136,399,,0.71896,0.7524,0.73568,,,,,
3905,2021-04-11T01:00:00,asc126828,Desktop,America/New_York,Macintosh,Chrome-89.043899,div-gpt-ad-BT-D-SideBar-T,300x250, , ,display,89,0,,,,,,,,,,,,,
